created_date,text,tweet_url,from_user_id,from_user_name,is_mention,to_user_id,to_user_screen_name,tweet_id,tweet_type
2022-12-02T09:10:08.000Z,"RT @nizambakeri: Kalau Anwar umum Kabinet lengkap hari ini, sebenarnya dia PM paling cepat umum Kabinet lengkap sejak Pak Lah selepas PRU12…",https://twitter.com/AsyrafMnsr/status/1598605422394748931,26931750,nizambakeri,FALSE,7.63E+17,AsyrafMnsr,1.60E+18,retweeted
2022-12-02T09:10:05.000Z,"RT @RashidYusoff11: [Ramah Mesra Bersama Rakyat Tambun] 

PM @anwaribrahim sempat meluangkan masa bersama pengunjung di Medan Selera dan Pa…",https://twitter.com/syzwnsm/status/1598605413712556032,20897682,RashidYusoff11,FALSE,575409636,syzwnsm,1.60E+18,retweeted
2022-12-02T09:10:05.000Z,"RT @TVPertiwi_MY: Pengumuman Kabinet kerajaan campuran dijangka diumumkan petang ini.

Siapakah yang dipilih oleh Anwar?

Mampukan kerajaan…",https://twitter.com/BahangD/status/1598605410952704000,1.01E+18,TVPertiwi_MY,FALSE,1.13E+18,BahangD,1.60E+18,retweeted
2022-12-02T09:10:03.000Z,"RT @mohayusba: Filem berjudul ""Anwar"" telah selesai shooting di Jakarta minggu lepas. Akan ditayang awal tahun depan. Filem ini arahan West…",https://twitter.com/atirahzaharudie/status/1598605404782858240,488559932,mohayusba,FALSE,182760306,atirahzaharudie,1.60E+18,retweeted
2022-12-02T09:10:03.000Z,"@BitMartResearch @BitMartExchange @Shib_nobi Thanks for the giveway.We are feeling very greatful for joining this giveway.  

@AderanL

@anwar_sekhul

@elfa80115660",https://twitter.com/SJibonanondo/status/1598192212646690818,1.44E+18,BitMartResearch,FALSE,1.53E+18,SJibonanondo,1.60E+18,replied_to
2022-12-02T09:10:02.000Z,"RT @tvstvmy: [SIARAN LANGSUNG] Saksikan Pengumuman Khas Perdana Menteri Datuk Seri Anwar Ibrahim pada:

🗓 2 Disember 2022
⏰ Bermula petang…",https://twitter.com/applegrimaldi/status/1598605400290766850,2821017554,tvstvmy,FALSE,1.48E+18,applegrimaldi,1.60E+18,retweeted
2022-12-02T09:09:58.000Z,RT @suarakeadilan99: Sesi menghadap itu yang pertama selepas Dato' Seri Anwar dilantik sebagai Perdana Menteri ke-10 pada 24 November lalu.…,https://twitter.com/rowanromano/status/1598605383651971073,1.24E+18,suarakeadilan99,FALSE,2210588498,rowanromano,1.60E+18,retweeted
2022-12-02T09:09:49.000Z,"@VendettaShelby_ @sobri_sandom @PemudaGombak Tapi oleh kerana berlainan politik ketika BN jadi kerajaan termasuk ketika Anwar jadi menteri kewangan, kelantan didiskriminasi..penang yg didakwa kaya pun diberi peruntukan tapi kelantan tidak diberi seperti sepatutnya..",https://twitter.com/themalaysiaview/status/1597363009143246848,1.12E+18,VendettaShelby_,FALSE,4286142744,themalaysiaview,1.60E+18,replied_to
2022-12-02T09:09:48.000Z,"RT @bernamadotcom: Kenderaan membawa Perdana Menteri @anwaribrahim memasuki Bangunan Perdana Putra pada 4.29 petang. 

Anwar akan mengumumk…",https://twitter.com/MullamMat/status/1598605338991022080,106669711,bernamadotcom,FALSE,1.50E+18,MullamMat,1.60E+18,retweeted
2022-12-02T09:09:45.000Z,@reibnidin666 Itulah aku geram jugak. Tapi ni kes pas kata Anwar gagal sebab lambat keluarkan list kabinet. Bodoh pas ni tak boleh bawak main,https://twitter.com/kameymee/status/1598603670526251009,7.55E+17,reibnidin666,FALSE,2731192826,kameymee,1.60E+18,replied_to
2022-12-02T09:09:45.000Z,RT @bharianmy: Saksikan secara langsung Pengumuman Kabinet oleh Perdana Menteri Datuk Seri Anwar Ibrahim jam 5 petang ini di https://t.co/l…,https://twitter.com/watchchenhello/status/1598605329876791297,63070483,bharianmy,FALSE,1.07E+18,watchchenhello,1.60E+18,retweeted
2022-12-02T09:09:42.000Z,"RT @drwanazizah: Malay College Kuala Kangsar (MCKK) doing the Bungwak for Anwar in front of Hargreaves Hall..... 

Semoga Allah pemudahkan…",https://twitter.com/haikaltakclasic/status/1598605315402268672,194840130,drwanazizah,FALSE,7.81E+17,haikaltakclasic,1.60E+18,retweeted
2022-12-02T09:09:42.000Z,RT @BernamaTV: Kenderaan membawa Perdana Menteri Datuk Seri Anwar Ibrahim memasuki Bangunan Perdana Putra kira-kira 4.29 petang. Anwar akan…,https://twitter.com/Dave_Ng/status/1598605315377102848,196460981,BernamaTV,FALSE,7286922,Dave_Ng,1.60E+18,retweeted
2022-12-02T09:09:41.000Z,"RT @suarakeadilan99: IPOH, 2 Disember- Sultan Perak Sultan Nazrin Muizzuddin Shah berkenan menerima menghadap Perdana Menteri, Dato' Seri A…",https://twitter.com/rowanromano/status/1598605311262478336,1.24E+18,suarakeadilan99,FALSE,2210588498,rowanromano,1.60E+18,retweeted
2022-12-02T09:09:41.000Z,"RT @NewsBFM: Anwar Ibrahim was spotted entering the Prime Minister’s Office in Putrajaya at 4.29pm. 

He is expected to announce the Cabine…",https://twitter.com/azrinsunbae/status/1598605310239072256,296694466,NewsBFM,FALSE,53596339,azrinsunbae,1.60E+18,retweeted
2022-12-02T09:09:40.000Z,RT @BernamaTV: Kenderaan membawa Perdana Menteri Datuk Seri Anwar Ibrahim memasuki Bangunan Perdana Putra kira-kira 4.29 petang. Anwar akan…,https://twitter.com/adibhafizi_/status/1598605308644847617,196460981,BernamaTV,FALSE,2412034494,adibhafizi_,1.60E+18,retweeted
2022-12-02T09:09:37.000Z,"RT @MalaysiaGazette: ((LIVE)) Pengumuman Barisan Jemaah Menteri Oleh Perdana Menteri, Datuk Seri Anwar Ibrahim https://t.co/ATLFxJM7pT",https://twitter.com/imanHiqal/status/1598605293679742978,1600369057,MalaysiaGazette,FALSE,38829754,imanHiqal,1.60E+18,retweeted
2022-12-02T09:09:37.000Z,"RT @subhi_karma: As soon as Khushi stopped talking to her WhatsApp friend Anwar, he started stalking her. 

He asked her to convert &amp; marry…",https://twitter.com/Sandeep92864176/status/1598605292778192897,3037063876,subhi_karma,FALSE,4189616359,Sandeep92864176,1.60E+18,retweeted
2022-12-02T09:09:35.000Z,RT @BernamaTV: Kenderaan membawa Perdana Menteri Datuk Seri Anwar Ibrahim memasuki Bangunan Perdana Putra kira-kira 4.29 petang. Anwar akan…,https://twitter.com/azrinsunbae/status/1598605287656919040,196460981,BernamaTV,FALSE,53596339,azrinsunbae,1.60E+18,retweeted
2022-12-02T09:09:27.000Z,RT @501Awani: [LAPOR LANGSUNG]: Anwar Ibrahim akan mengumumkan senarai Menteri Kabinet yang akan bersama-sama dengannya mentadbir kerajaan…,https://twitter.com/xatixxx/status/1598605254366752768,497665754,501Awani,FALSE,1.24E+18,xatixxx,1.60E+18,retweeted
2022-12-02T09:09:24.000Z,"RT @rahmaniarbaftim: Kalau di Indonesia, Datuk Anwar Ibrahim ini pasti dilabeli politik identitas. Krn Oligarki, Cukong dan Koruptor gak si…",https://twitter.com/WiwitKhalid/status/1598605240932405250,852327811,rahmaniarbaftim,FALSE,1248134749,WiwitKhalid,1.60E+18,retweeted
